RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
4.9081E+14,Washington Junior High School- Rock Island SD 41,Washington Junior High School,Rock Island SD 41,14095,Middle/Jr. High,14092,49,2,2023,TComp,Northwest,4.9081E+14,1.73441E+11,49,School,Washington Jr High School,Rock Island SD 41,Rock Island,Rock Island,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,481,37.2,27,22.7,4.6,,,8.1,22.5,19.1,13.3,66.3,,26.8,90.4,8.3,142,28.1,,,20.6,5,,,,,96.7,,,2,,,39,2,39,2,37,2,29,2,53,3,92.6,97.8,99,471,52,471,43.8,44.1,79,227,35.7,,,37.4,103,192,,,64,128,,Illinois,Washington Jr High School,4.9081E+14,1,Rock Island SD 41,1734410,13-City: Small,1,0.639921722,0.5048923679060665,0.001956947,0.043052838,0.2367906066536203,0.2544031311154598,0.3679060665362035,,0.095890411,14.34,511,5-Title I schoolwide school,IL-49-081-0410-25-4908104101005,IL-49-081-0410-25,No,327,253,258,1,22,121,130,188,–,49,511,35.64,14.34,Middle,7th Grade,8th Grade,49,2,Northwest,4083,Washington Jr High School,92.6,97.8,457,45,29,48,32,40,6,28,57,57,20,14,45,22,33,8,82,33,31,37,17,,25,30,67,71,,35,87,7,62,47,1,28,1,61,,26,26,39,39,37,29,53,1,-4
4.9081E+14,Longfellow Elementary School- Rock Island SD 41,Longfellow Elementary School,Rock Island SD 41,14104,Elementary,14092,49,2,2023,CSI/NA,Northwest,4.9081E+14,1.73441E+11,49,School,Longfellow Elementary School,Rock Island SD 41,Rock Island,Rock Island,UNIT,LARGE,ELEMENTARY,PK - 6,,Comprehensive,234,23.1,37.6,24.4,,,,11.1,17.9,17.9,23.9,69.7,,,89.4,23,102,44.5,,,21.6,5,,,,,89.8,,,1,,,29,2,24,2,29,2,45,3,49,3,99.9,96,9,121,8,120,35.6,39.3,5,26,19.2,,,44.4,46,111,,,47,64,,Illinois,Longfellow Elem School,4.9081E+14,1,Rock Island SD 41,1734410,13-City: Small,1,0.8425925925925926,0.4861111111111111,0,0.00462963,0.2546296296296296,0.3518518518518518,0.2685185185185185,0,0.1203703703703703,12.13,216,5-Title I schoolwide school,IL-49-081-0410-25-4908104102015,IL-49-081-0410-25,No,182,111,105,0,1,55,76,58,0,26,216,17.81,12.13,Elementary,Kindergarten,5th Grade,6,1,Northeast,4076,Longfellow Elementary School,99.9,96,80,25,13,19,29,18,20,23,37,35,32,8,23,29,24,11,65,20,38,24,6,,43,1,53,58,,30,76,1,62,50,9,39,29,59,,39,47,29,24,29,45,49,1,-3
4.9081E+14,Rock Island Academy- Rock Island SD 41,Rock Island Academy,Rock Island SD 41,14109,Elementary,14092,49,2,2023,TComp,Northwest,4.9081E+14,1.73441E+11,49,School,Rock Island Academy,Rock Island SD 41,Rock Island,Rock Island,UNIT,LARGE,ELEMENTARY,PK - 6,,Comprehensive,489,11.2,64.8,10,4.9,,,8.8,18.2,18,26.4,85.1,,,90.2,22.6,206,40.1,,,24.7,5,,,,,93.5,,,2,,,19,1,19,1,20,2,30,2,45,3,93.2,72.3,20,285,17,281,41.9,41.5,16,67,23.9,,,41.2,66,102,,,,102,,Illinois,Rock Island Academy,4.9081E+14,1,Rock Island SD 41,1734410,13-City: Small,1,0.8891050583657587,0.4747081712062256,0.003891051,0.046692607,0.1089494163424124,0.6809338521400778,0.075875486,0,0.083657588,15.51,514,5-Title I schoolwide school,IL-49-081-0410-25-4908104102020,IL-49-081-0410-25,No,457,270,244,2,24,56,350,39,0,43,514,33.15,15.51,Elementary,Prekindergarten,6th Grade,49,2,Northwest,4079,Rock Island Academy,93.2,72.3,191,47,49,37,10,13,1,6,34,28,13,23,20,33,14,16,58,19,24,14,17,,36,1,55,48,,32,62,28,38,52,1,57,14,32,,18,33,19,19,20,30,45,1,-4
5.00822E+14,Signal Hill Elementary School- Signal Hill SD 181,Signal Hill Elementary School,Signal Hill SD 181,2769,Elementary,2768,50,5,2023,TComp,Southwest,5.00822E+14,1.73633E+11,50,School,Signal Hill Elementary School,Signal Hill SD 181,Belleville,Saint Clair,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,Comprehensive,285,38.2,47.7,3.5,,,,10.2,27,24.2,,60.4,10.2,27.8,91.5,9.3,32,12.8,,,13.7,4,,,,,78.9,,,2,,,42,3,37,2,49,3,44,3,42,3,93.8,84.2,42,172,41,172,37.1,46.1,31,67,46.3,,,28.6,17,25,,,3,22,,Illinois,Signal Hill Elem School,5.00822E+14,1,Signal Hill SD 181,1736330,21-Suburb: Large,2,0.6056782334384858,0.444794953,,0.006309148,0.03785489,0.4794952681388013,0.3974763406940063,,0.078864353,9.19,317,5-Title I schoolwide school,IL-50-082-1810-02-5008218102001,IL-50-082-1810-02,No,192,176,141,–,2,12,152,126,–,25,317,34.5,9.19,Elementary,Prekindergarten,8th Grade,50,5,Southwest,4323,Signal Hill Elementary School,93.8,84.2,144,38,44,35,26,33,11,29,51,48,46,41,47,30,36,42,99,53,55,43,24,,43,24,41,47,,63,43,46,50,36,18,33,37,32,,38,45,42,37,49,44,42,2,-1
5.00822E+14,Wirth/Parks Middle School- Cahokia CUSD 187,Wirth/Parks Middle School,Cahokia CUSD 187,37546,Middle/Jr. High,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Wirth/Parks Middle School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,MIDDLE SCHL,8-Jun,,Intensive,615,2.8,89.6,,,,,6,29.4,29.3,,95.8,7.5,0,83.5,16.3,445,65.4,,,21.9,5,,,,,77.4,,,8,,,36,2,14,1,14,1,31,2,51,3,76.1,73.5,41,627,8,626,44.4,40.9,39,203,19.4,,,64.4,217,543,2,3,Not Provided,271,267,Illinois,7th Grade Academy,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.9213973799126638,0.537117904,,,0.004366812,0.8908296943231441,0.03930131,,0.065502183,21.01,229,5-Title I schoolwide school,IL-50-082-1870-26-5008218701014,IL-50-082-1870-26,No,211,106,123,–,–,1,204,9,–,15,229,10.9,21.01,Middle,7th Grade,7th Grade,50,5,Southwest,1818,Wirth/Parks Middle School,76.1,73.5,620,34,6,12,13,32,1,26,44,40,1,1,33,15,8,2,73,1,43,6,6,,51,29,76,62,,24,82,6,55,59,18,24,1,58,,25,15,36,14,14,31,51,1,-4
5.00822E+14,Huffman Elementary School- Cahokia CUSD 187,Huffman Elementary School,Cahokia CUSD 187,770,Elementary,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Huffman Elementary School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,5-Mar,,Intensive,278,4.7,88.5,,,,,5.4,19.1,18.3,,93.2,7.9,,88.9,17.5,71,23.3,,,25.3,5,,,,,95.8,,,2,,,41,3,48,3,22,2,39,2,47,3,69.8,95,16,273,9,273,47.3,48.6,14,100,14,,,49.4,27,38,,,,37,1,Illinois,Huffman Elem School,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.9615384615384616,0.4653846153846154,0.003846154,0.003846154,0.015384615,0.8846153846153846,0.053846154,,0.038461538,13.83,260,5-Title I schoolwide school,IL-50-082-1870-26-5008218702005,IL-50-082-1870-26,No,250,139,121,1,1,4,230,14,–,10,260,18.8,13.83,Elementary,3rd Grade,5th Grade,50,5,Southwest,1823,Huffman Elementary School,69.8,95,212,20,1,70,36,34,47,63,13,65,1,1,52,62,18,1,85,1,53,62,1,,36,,75,62,,,62,,63,62,,63,18,,,35,37,41,48,22,39,47,2,-2
5.00822E+14,Lalumier Elementary School- Cahokia CUSD 187,Lalumier Elementary School,Cahokia CUSD 187,771,Elementary,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Lalumier Elementary School,Cahokia CUSD 187,Centreville,Saint Clair,UNIT,LARGE,ELEMENTARY,PK - 3,,Intensive,276,,92.4,,,,,,10.9,10.9,,96.7,9.4,,83.7,17,124,72.9,,,26.8,5,,,,,86.8,,,2,,,23,2,18,1,42,3,,0,,0,0,88,1,44,0,44,,,,,,,,66.1,1,1,,,,1,,Illinois,Lalumier Elem School,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.946969697,0.4659090909090909,,,0.015151515,0.9242424242424242,0.018939394,,0.041666667,14.04,264,5-Title I schoolwide school,IL-50-082-1870-26-5008218702007,IL-50-082-1870-26,No,250,141,123,–,–,4,244,5,–,11,264,18.8,14.04,Elementary,Prekindergarten,3rd Grade,50,5,Southwest,1825,Lalumier Elementary School,0,88,0,25,7,30,1,36,1,6,32,68,27,1,41,28,1,1,50,31,19,15,7,,,,,,,,,,,,,,,,,,,23,18,42,,,2,-2
5.00822E+14,Maplewood Elementary School- Cahokia CUSD 187,Maplewood Elementary School,Cahokia CUSD 187,772,Elementary,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Maplewood Elementary School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,PK - 2,,Intensive,290,,89.3,,,,,7.2,22.4,22.1,,93.8,8.6,,85.7,16.5,115,59.3,,,27.9,2.5,,,,,84.4,,,1,,,47,3,31,2,24,2,,0,,0,0,69.6,,,,,56,,,,,,,57,6,7,,,,7,,Illinois,Maplewood Elem School,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.9181494661921707,0.4839857651245551,,,0.007117438,0.8790035587188612,0.056939502,,0.056939502,15.97,281,5-Title I schoolwide school,IL-50-082-1870-26-5008218702008,IL-50-082-1870-26,No,258,145,136,–,–,2,247,16,–,16,281,17.6,15.97,Elementary,Prekindergarten,2nd Grade,50,5,Southwest,1826,Maplewood Elementary School,0,69.6,0,23,10,15,28,29,35,56,25,53,7,1,32,22,32,1,68,12,78,50,1,,,,,,,,,,,,,,,,,,,47,31,24,,,2,-2
5.00822E+14,Elizabeth Morris Elementary School- Cahokia CUSD 187,Elizabeth Morris Elementary School,Cahokia CUSD 187,773,Elementary,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Elizabeth Morris Elementary School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,K - 3,,Intensive,261,,91.2,,,,,4.6,5.7,5.7,,95.4,8.4,,82.3,24.6,158,64.5,,,26.1,2.5,,,,,77.1,,,3,,,11,1,7,1,14,1,,0,,0,0,63.6,2,44,1,44,,,,,,,,68.6,2,5,,,,5,,Illinois,Elizabeth Morris Elem School,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.9236641221374046,0.5305343511450382,,,0.026717557,0.8816793893129771,0.041984733,,0.049618321,18.58,262,5-Title I schoolwide school,IL-50-082-1870-26-5008218702009,IL-50-082-1870-26,No,242,123,139,–,–,7,231,11,–,13,262,14.1,18.58,Elementary,Kindergarten,3rd Grade,50,5,Southwest,1822,Elizabeth Morris Elementary School,0,63.6,0,22,6,1,1,27,1,1,10,19,12,1,4,1,1,1,78,10,7,27,11,,,,,,,,,,,,,,,,,,,11,7,14,,,1,-3
5.00822E+14,Penniman Elementary School- Cahokia CUSD 187,Penniman Elementary School,Cahokia CUSD 187,774,Elementary,765,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.70804E+11,50,School,Penniman Elementary School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,LARGE,ELEMENTARY,5-Mar,,Intensive,256,,94.9,,,,,,21.9,21.9,,96.1,8.2,,85.8,17.5,206,71,,,25.3,5,,,,,82.7,,,2,,,21,2,14,1,10,1,35,2,40,3,90.6,99.9,5,267,1,267,36.2,36.5,9,108,8.3,,,55.8,45,61,,,,61,,Illinois,Penniman Elem School,5.00822E+14,1,Cahokia CUSD 187,1708040,21-Suburb: Large,2,0.958490566,0.4981132075471698,,,0.022641509,0.8867924528301887,0.041509434,,0.049056604,12.74,265,5-Title I schoolwide school,IL-50-082-1870-26-5008218702010,IL-50-082-1870-26,No,254,133,132,–,–,6,235,11,–,13,265,20.8,12.74,Elementary,3rd Grade,5th Grade,50,5,Southwest,1828,Penniman Elementary School,90.6,99.9,202,19,1,28,1,36,1,15,14,29,1,1,22,33,1,1,85,1,18,20,1,,61,,66,51,,,54,,39,52,,35,20,,,47,19,21,14,10,35,40,1,-4
5.00822E+14,Lovejoy Middle School- Brooklyn UD 188,Lovejoy Middle School,Brooklyn UD 188,13702,Middle/Jr. High,13700,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.72364E+11,50,School,Lovejoy Middle School,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,MIDDLE SCHL,8-Jun,,Intensive,20,,100,,,,,,,,,100,,,84.6,,24,85.7,,,,,,,,,,,,2,,,,0,,0,,0,,0,,0,0,33.3,0,25,0,25,55.2,30.2,,,,,,67.9,,,,,,,,Illinois,Lovejoy Middle School,5.00822E+14,1,Brooklyn UD 188,1723640,21-Suburb: Large,2,1,0.3793103448275862,,,,1,,,,18.13,29,2-Title I targeted assistance school,IL-50-082-1880-22-5008218801001,IL-50-082-1880-22,No,29,18,11,–,–,–,29,–,–,–,29,1.6,18.13,Middle,6th Grade,8th Grade,50,5,Southwest,1777,Lovejoy Middle School,0,33.3,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
5.00822E+14,East St Louis Senior High School- East St Louis SD 189,East St Louis Senior High School,East St Louis SD 189,6626,High School,6622,50,5,2023,CSI/NA,Southwest,5.00822E+14,1.71332E+11,50,School,East St Louis Senior High School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Comprehensive,1140,1.1,96.1,2.3,,,,,17,17,1.4,99.4,4.9,,72.3,18.5,1271,90.9,8.7,67.7,18.5,2.5,,,,,85.9,,,3,,,18,1,29,2,27,2,33,2,54,3,57.1,71.8,6,297,1,297,,,57,244,23.4,221,75.4,89.1,309,638,Not Provided,,199,439,Not Provided,Illinois,East St Louis Senior High School,5.00822E+14,1,East St Louis SD 189,1713320,21-Suburb: Large,2,0.997067449,0.4736070381231672,0.001466276,,0.015395894,0.9640762463343108,0.014662757,0.000733138,0.003665689,16.61,1364,–,IL-50-082-1890-22-5008218900043,IL-50-082-1890-22,No,1360,718,646,2,–,21,1315,20,1,5,1364,82.1,16.61,High,9th Grade,12th Grade,50,5,Southwest,2413,East St Louis Senior High School,57.1,71.8,1143,110,20,46,20,6,6,26,21,49,25,28,40,41,22,19,82,8,19,19,24,29,48,52,87,68,17,30,72,32,59,55,35,39,14,47,48,67,39,18,29,27,33,54,1,-4
5.00822E+14,East St Louis-Lincoln Middle School- East St Louis SD 189,East St Louis-Lincoln Middle School,East St Louis SD 189,6632,Middle/Jr. High,6622,50,5,2023,ISI/RNA,Southwest,5.00822E+14,1.71332E+11,50,School,East St Louis-Lincoln Middle School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,MIDDLE SCHL,8-May,,Intensive,441,,98.9,,,,,,15.6,15.6,,99.8,5.9,15.3,86.8,16.1,332,68.7,,,15.6,2.5,,,,,89.1,,,2,,,57,3,57,3,22,2,53,3,75,4,90.1,95.5,49,449,6,450,45.4,41.3,32,232,13.8,,,50.6,197,436,Not Provided,,298,138,Not Provided,Illinois,East St Louis-Lincoln Middle School,5.00822E+14,1,East St Louis SD 189,1713320,21-Suburb: Large,2,1,0.480083857,,,,0.9958071278825996,0.002096436,,0.002096436,9.94,477,–,IL-50-082-1890-22-5008218901036,IL-50-082-1890-22,No,477,248,229,–,–,–,475,1,–,1,477,48,9.94,Middle,5th Grade,8th Grade,50,5,Southwest,2414,East St Louis-Lincoln Middle School,90.1,95.5,443,67,13,73,43,50,22,67,54,51,1,1,80,71,39,8,99,14,58,50,22,,72,52,99,93,,27,99,17,94,99,21,51,2,61,,42,42,57,57,22,53,75,3,0
5.10842E+14,Springfield Southeast High School- Springfield SD 186,Springfield Southeast High School,Springfield SD 186,635,High School,632,51,3,2023,CSI/NA,West Central,5.10842E+14,1.73708E+11,51,School,Springfield Southeast High Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Comprehensive,1218,30.5,55.1,3.1,,,,10.6,22.7,20.7,,63,,,85.6,20.6,639,48.2,7.1,59.5,19.2,4,,,,,91.8,,,2,,,24,2,23,2,22,2,33,2,36,2,98.5,90.7,26,278,13,277,,,40,222,21.1,206,66.7,52.1,318,523,7,,Not Provided,516,Not Provided,Illinois,Springfield Southeast High Sch,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.5638801261829653,0.500788644,,0.007097792,0.02444795,0.5315457413249212,0.3091482649842271,,0.1277602523659306,15.5,1268,5-Title I schoolwide school,IL-51-084-1860-25-5108418600003,IL-51-084-1860-25,No,715,633,635,–,9,31,674,392,–,162,1268,81.83,15.5,High,9th Grade,12th Grade,51,3,West Central,4403,Springfield Southeast High Sch,98.5,90.7,1034,86,39,18,13,17,1,12,31,37,24,46,36,18,37,4,52,6,34,13,22,20,45,46,73,56,4,46,45,52,46,37,11,26,19,59,40,64,52,24,23,22,33,36,1,-5
5.10842E+14,U S Grant Middle School- Springfield SD 186,U S Grant Middle School,Springfield SD 186,637,Middle/Jr. High,632,51,3,2023,CSI/NA,West Central,5.10842E+14,1.73708E+11,51,School,U S Grant Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,518,34,50.8,3.7,,,,11.2,22,20.8,,66.6,,19.8,86.9,23.9,224,37.7,,,19.6,3.2,,,,,85.7,,,2,,,32,2,19,1,20,2,26,2,40,3,99.4,88,67,528,26,529,37,43.4,40,176,22.9,,,52.9,233,593,8,1,Not Provided,584,,Illinois,U S Grant Middle School,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6261343012704175,0.4972776769509981,0.001814882,0.005444646,0.039927405,0.484573503,0.3593466424682395,,0.1088929219600726,12.52,551,5-Title I schoolwide school,IL-51-084-1860-25-5108418601007,IL-51-084-1860-25,No,345,277,274,1,3,22,267,198,–,60,551,44,12.52,Middle,6th Grade,8th Grade,51,3,West Central,4404,U S Grant Middle School,99.4,88,498,50,12,22,13,41,1,5,32,54,1,11,34,10,9,1,53,5,48,19,1,,35,24,57,61,,41,67,5,42,30,2,15,7,58,,22,21,32,19,20,26,40,1,-4
5.10842E+14,Washington Middle School- Springfield SD 186,Washington Middle School,Springfield SD 186,638,Middle/Jr. High,632,51,3,2023,ISI/RNA,West Central,5.10842E+14,1.73708E+11,51,School,Washington Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,8-Jun,,Intensive,520,35.4,50.2,2.3,,,,11.7,31.3,30.4,,80.4,2.3,7.8,84.3,29.8,367,62.5,,,18.8,3.6,,,,,89.2,,,1,,,44,3,44,3,15,1,11,1,39,2,97.5,71.2,34,507,17,503,34.5,42.6,33,166,20,,,60.2,243,564,5,,Not Provided,559,,Illinois,Washington Middle School,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7333333333333333,0.4901960784313725,0.001960784,0.001960784,0.035294118,0.5058823529411764,0.3588235294117647,,0.096078431,9.81,510,5-Title I schoolwide school,IL-51-084-1860-25-5108418601009,IL-51-084-1860-25,No,374,260,250,1,1,18,258,183,–,49,510,52,9.81,Middle,6th Grade,8th Grade,53,3,West Central,4406,Washington Middle School,97.5,71.2,480,59,1,42,51,48,22,26,52,42,1,1,40,50,11,1,99,1,50,74,1,,7,3,38,57,,26,76,1,25,23,4,7,1,53,,5,11,44,44,15,11,39,1,-3
5.10842E+14,Dubois Elementary School- Springfield SD 186,Dubois Elementary School,Springfield SD 186,642,Elementary,632,51,3,2023,TComp,West Central,5.10842E+14,1.73708E+11,51,School,Dubois Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,423,27,56,,,,,13.7,22.7,21.5,,58.9,4.3,,89.5,17.9,174,45.2,,,27.1,1.6,,,,,86.3,,,2,,,18,1,6,1,14,1,46,3,27,2,94.8,61.9,28,207,12,207,45.3,45.8,23,75,30.7,,,46.7,85,211,,,,211,,Illinois,Dubois Elem School,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6216931216931217,0.4841269841269841,0.007936508,0.010582011,0.023809524,0.5529100529100529,0.2724867724867725,0.002645503,0.1296296296296296,13.5,378,5-Title I schoolwide school,IL-51-084-1860-25-5108418602015,IL-51-084-1860-25,No,235,195,183,3,4,9,209,103,1,49,378,28,13.5,Elementary,Prekindergarten,8th Grade,51,3,West Central,4378,Dubois Elementary School,94.8,61.9,135,42,1,1,1,33,1,1,26,21,16,1,14,2,1,1,57,6,11,14,1,,57,,65,37,,,38,,42,33,,50,34,,,48,51,18,6,14,46,27,1,-4
5.10842E+14,Fairview Elementary School- Springfield SD 186,Fairview Elementary School,Springfield SD 186,644,Elementary,632,51,3,2023,TComp,West Central,5.10842E+14,1.73708E+11,51,School,Fairview Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,274,40.1,41.2,,,,,15.3,27,25.9,,61.3,,,90.8,12,76,31.8,,,23,1.6,,,,,94.8,,,1,,,61,4,65,4,44,3,61,4,58,3,98.8,71.9,10,132,13,131,48.5,51.4,13,44,29.5,,,35.3,28,47,,,Not Provided,47,,Illinois,Fairview Elem School,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6472868217054264,0.4961240310077519,0.003875969,0.011627907,0.011627907,0.3914728682170542,0.4224806201550387,,0.1589147286821705,12.68,258,5-Title I schoolwide school,IL-51-084-1860-25-5108418602017,IL-51-084-1860-25,No,167,130,128,1,3,3,101,109,–,41,258,20.34,12.68,Elementary,Prekindergarten,5th Grade,5,1,Northeast,4383,Fairview Elementary School,98.8,71.9,86,32,15,70,53,41,76,53,84,76,39,1,58,57,64,16,99,17,66,82,13,,89,,84,73,,,77,,61,66,,52,37,,,65,55,61,65,44,61,58,5,3
5.10842E+14,Matheny-Withrow Elementary School- Springfield SD 186,Matheny-Withrow Elementary School,Springfield SD 186,652,Elementary,632,51,3,2023,CSI/NA,West Central,5.10842E+14,1.73708E+11,51,School,Matheny-Withrow Elementary Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,223,25.1,65,,,,,9.9,22,20.6,,75.8,,,86.9,20.7,98,50,,,18.3,1.6,,,,,67.7,,,3,,,16,1,15,1,17,1,49,3,38,2,99.9,84.6,6,98,2,98,33.8,38,3,25,12,,,54.1,52,107,,,,107,,Illinois,Matheny-Withrow Elem Sch,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7611940298507462,0.4626865671641791,,,0.014925373,0.6119402985074627,0.263681592,0.009950249,0.099502488,9.8,201,5-Title I schoolwide school,IL-51-084-1860-25-5108418602027,IL-51-084-1860-25,No,153,108,93,–,–,3,123,53,2,20,201,20.5,9.8,Elementary,Kindergarten,5th Grade,51,3,West Central,4393,Matheny-Withrow Elementary Sch,99.9,84.6,62,26,20,1,19,32,19,1,27,19,11,1,1,15,1,1,81,21,3,51,1,,50,,85,50,,,66,,58,35,,15,38,,,59,49,16,15,17,49,38,1,-4
